Time,Voltage 1,Temperature
90.59665794836955,8.333333333333334e-06,22.39878386494485
92.43387323588709,2.666666666666667e-05,22.39801862349088
94.22133524305555,3.333333333333333e-05,22.39872213773774
95.99887069873596,1.4e-05,22.39795692993392
97.7743426088483,1e-05,22.39789523424498
99.74536836674528,5.714285714285715e-06,22.39664372011817
101.7520168968023,-2e-06,22.3990368703687
103.5357724710051,2.5e-05,22.39795692810048
105.2848033988402,1.8e-05,22.39605005923979
107.0412860704787,1.833333333333334e-05,22.3976360384293
108.8096907986111,8e-06,22.3948404934153
110.6234708962912,2.333333333333334e-05,22.39095265143285
112.5914184262387,1.428571428571429e-05,22.39500960094114
114.5766115056818,1.666666666666667e-05,22.3944517237611
116.3478907986111,1.6e-05,22.3935630781415
118.109488676264,8.333333333333334e-06,22.39356307457986
119.8964999122191,2e-05,22.39177342459769
121.6573842329545,1.333333333333333e-05,22.39082303566113
123.4276342329545,1.333333333333333e-05,22.38973691528469
125.4084044581422,1.833333333333333e-05,22.38650810571033
127.4035448560393,1.5e-05,22.38757694690806
129.1914662043539,5.000000000000001e-06,22.38573175228887
130.9494751420454,1e-05,22.38667596451871
132.7225560919944,1.666666666666667e-05,22.38700304409037
134.4925560919944,1.166666666666667e-05,22.38757080122373
136.2633842329545,1.4e-05,22.38305336992283
138.2445715793919,1.285714285714286e-05,22.38472582269923
140.2408865840517,1.333333333333333e-05,22.38884825917298
142.0285448560393,2.2e-05,22.38146119618732
143.7820092329545,1e-05,22.38578729970918
145.5369718223314,1.666666666666667e-05,22.38496651784531
147.3006796875,8.000000000000001e-06,22.38280037354592
149.0866684515449,8.333333333333334e-06,22.3873794881371
151.0628342329545,1e-05,22.38309166368306
153.0162685763889,1.8e-05,22.38324471846807
154.7914355014535,1.5e-05,22.3838186244787
156.5397130208333,1.4e-05,22.38662659625899
158.3200319602273,1.666666666666667e-05,22.38349773139879
160.0842077773876,1.4e-05,22.3815907659837
162.0786076154279,1.428571428571429e-05,22.38517507579424
164.0661130208333,5.000000000000001e-06,22.38006644434822
165.8510617099719,2.166666666666667e-05,22.38305340169815
167.6101740695225,1.4e-05,22.38547256311964
169.3735448560393,1.166666666666667e-05,22.37668453621701
171.1364241319444,2e-05,22.38152908015113
172.8898274147727,8.333333333333334e-06,22.38311509598511
174.8768868947072,2.285714285714286e-05,22.38365447921401
176.8852019097222,1e-05,22.38254735076618
178.6672302492977,3.333333333333334e-06,22.38299166546614
180.4349183238636,5e-06,22.38018370989415
182.2060167661517,1.6e-05,22.3798751535918
183.9463463541666,1.833333333333334e-05,22.37929503786273
185.7109130208333,1.2e-05,22.37967766838921
187.4975241319444,1e-05,22.38038120233776
189.4807877956081,1.714285714285715e-05,22.37743374513771
191.4662302492977,1.4e-05,22.37082162685818
193.2390203468406,1.5e-05,22.37440110780836
194.9967695751405,1.333333333333333e-05,22.37706716645046
196.7736347436798,2e-06,22.37190783355421
198.5442933238636,3.333333333333334e-06,22.37030941437591
200.5352760177752,5.714285714285715e-06,22.37146964826914
202.497477440309,1.4e-05,22.36879121616045
204.2650972699176,1.5e-05,22.37101912892885
206.0280907986111,8e-06,22.37272861364049
207.7823955965909,1.333333333333333e-05,22.36980335069189
209.5560463541667,1.166666666666667e-05,22.36821109758925
211.3324130208333,2e-06,22.37248177008642
213.3187243303571,7.142857142857144e-06,22.36556472548883
215.3190954178371,2.5e-05,22.37095741337307
217.0879044066011,1e-05,22.36917383818045
218.8644383081896,1.5e-05,22.37248794944244
220.6340057744565,5e-06,22.36674843595649
222.4116122717697,8.000000000000001e-06,22.3683406727362
224.1737251420454,8.333333333333334e-06,22.36840856972104
225.9499463541667,5e-06,22.36471799451091
227.9531932010135,6.666666666666667e-06,22.37040319029331
229.9269296875,5e-06,22.3668101536909
231.6824183238637,1.333333333333333e-05,22.36770502031452
233.4538005666209,6.776263578034403e-22,22.36547089958819
235.2378501420454,1.666666666666667e-06,22.36452667164115
237.0087933238636,0,22.36248387666518
238.9851752627212,-6.050235337530716e-23,22.36199507982709
240.9635241319444,7.058607893785837e-23,22.3608854253198
242.7378257549157,-1.666666666666667e-06,22.35910798963859
244.4997583391854,1.6e-05,22.35999670263012
246.2758387784091,3.333333333333334e-06,22.36197163544663
248.0561178897472,1.2e-05,22.35636778159864
249.849132319079,1.333333333333333e-05,22.35891665729935
251.8117486530172,-1.428571428571428e-06,22.35552715197499
253.793286429073,1.833333333333334e-05,22.3543928367372
255.6150963541667,1.166666666666667e-05,22.35146123597264
257.4791579483696,8.000000000000001e-06,22.35617028732285
259.2981796875,1.666666666666667e-05,22.35350410794075
261.0445992277299,3.388131789017202e-22,22.34910364720374
262.9762406631098,8.333333333333334e-06,22.3534979292157
264.6863620404412,6.666666666666667e-06,22.35299801101897
266.3417928950472,0,22.35157235737568
268.2584443933824,1.142857142857143e-05,22.34992325326514
270.2253241319444,6.000000000000001e-06,22.3519735063866
271.9938541061047,-4.000000000000001e-06,22.34458587614138
273.7991591395548,3.333333333333334e-06,22.34923325512065
275.7906522902397,1.666666666666667e-05,22.34579554742467
277.5088087197581,8.000000000000001e-06,22.34917769380176
279.2829745592949,8.333333333333334e-06,22.34865925121414
281.0538257549157,4.000000000000001e-06,22.34948629971689
282.8440280021068,6.666666666666667e-06,22.350640396412
284.5906796875,8.000000000000001e-06,22.34598687211244
286.5896707589285,1e-05,22.3515575197964
288.5371857115964,1.666666666666667e-06,22.34362923122198
290.354550655242,5e-06,22.34796186091381
292.1732251420455,0,22.34376296247556
293.8195782382246,8e-06,22.3408889189372
