Time,Voltage 1,Temperature
9846.67834,1.592046,8.864405132
9848.440112,1.607903333,8.86892335
9850.212125,1.567473333,8.866368691
9851.962287,1.588172,8.871744847
9853.724175,1.592341667,8.869724044
9855.481997,1.589572,8.878245612
9857.456228,1.61572,8.878086779
9859.464662,1.61673,8.882172779
9861.22618,1.589454,8.882630299
9862.99493,1.630696667,8.896730739
9864.762262,1.631532,8.899158125
9866.514937,1.60394,8.902367051
9868.292013,1.60582,8.902506811
9870.282288,1.635647143,8.907611797
9872.262367,1.612821667,8.915685371
9874.013962,1.62623,8.914833939
9875.769779,1.628045,8.926696846
9877.518078,1.645434,8.92774522
9879.294698,1.64146,8.930305867
9881.282397,1.618681429,8.934837419
9883.267117,1.611714,8.938565812
9885.024283,1.579581667,8.940205069
9886.782876,1.567112,8.944989407
9888.549462,1.600845,8.946431627
9890.303939,1.560822,8.949119183
9892.299274,1.58436,8.95073181
9894.259843,1.616801667,8.951743276
9896.021368,1.645682,8.960924093
9897.789952,1.596756667,8.964856852
9899.553939,1.600286,8.971089494
9901.320412,1.666651667,8.973319356
9903.309658,1.634712857,8.980211461
9905.28218,1.601936,8.984138917
9907.054256,1.606883333,8.987480657
9908.801471,1.624644,8.992194605
9910.578769,1.654058333,8.997245208
9912.335644,1.664038,8.993573211
9914.08868,1.679583333,9.002689625
9916.068162,1.643192857,9.002558775
9918.058989,1.672272,9.011659758
9919.810166,1.642853333,9.021036326
9921.57212,1.652108,9.025101911
9923.331706,1.668413333,9.039725254
9925.096211,1.684428,9.032909165
9927.081421,1.654444286,9.040735255
9929.065247,1.658161667,9.047195549
9930.848343,1.68059,9.056838122
9932.60086,1.700006667,9.054475076
9934.369652,1.624594,9.051781782
9936.126064,1.615816667,9.054081269
9937.894064,1.636966,9.055262769
9939.884108,1.578515714,9.067277023
9941.864349,1.598073333,9.066601179
9943.628022,1.601916,9.064574853
9945.396239,1.58983,9.076503726
9947.142251,1.57086,9.078529928
9948.906474,1.592298333,9.079711367
9950.89493,1.58852,9.084416776
9952.886956,1.516964,9.0947204
9954.653126,1.547978333,9.095107829
9956.427487,1.544672,9.092103539
9958.17222,1.541983333,9.096943429
9959.926296,1.554158,9.09452986
9961.687986,1.550115,9.095037984
9963.671694,1.568145714,9.096007177
9965.640525,1.545748,9.101148117
9967.38584,1.552581667,9.106388061
9969.148301,1.54516,9.098385203
9970.90118,1.645735,9.107232801
9972.674335,1.569078,9.109995647
9974.658992,1.604441429,9.108689745
9976.635555,1.578623333,9.113863589
9978.385555,1.586288,9.113660349
9980.141001,1.608221667,9.118449205
9981.896083,1.582136667,9.126705698
9983.68179,1.618308,9.127035939
9985.639636,1.63649,9.129084829
9987.640274,1.64016,9.126438964
9989.385555,1.62045,9.129195348
9991.135555,1.607202,9.129131831
9992.87346,1.590088333,9.140989117
9994.664588,1.60086,9.150686861
9996.627744,1.611435714,9.150794839
9998.616735,1.620518333,9.159215879
10000.39323,1.637162,9.158422053
10002.13555,1.626478333,9.162556307
10003.8857,1.64483,9.161768852
10005.63555,1.604858333,9.168055923
10007.60431,1.608712857,9.172610499
10009.57305,1.656792,9.178146772
10011.32305,1.630876667,9.185551249
10013.08101,1.595436,9.192047586
10014.84014,1.584844,9.196372025
10016.6276,1.631433333,9.189094706
10018.60431,1.635625714,9.195044842
10020.57305,1.651312,9.204627129
10022.32305,1.625575,9.208297427
10024.09138,1.52786,9.212424892
10025.85806,1.522113333,9.21262174
10027.61993,1.521096667,9.219111295
10029.58834,1.53006,9.227647865
10031.56802,1.545398,9.242890726
10033.34128,1.559468333,9.258884741
10035.08868,1.570608,9.260580047
10036.83868,1.541421667,9.253049797
10038.59227,1.551034,9.254091091
10040.59452,1.540414286,9.259573056
10042.56142,1.546851667,9.263792752
10044.30201,1.555438,9.27067521
10046.04265,1.567695,9.277748008
10047.79311,1.54642,9.272573555
10049.77618,1.567762857,9.279590518
10051.74842,1.559696,9.276960768
10053.52132,1.554795,9.292223522
10055.23781,1.564922,9.293144105
10057.01865,1.632033333,9.301860876
10058.77618,1.576146,9.305270097
10060.75274,1.611148571,9.326245367
10062.73711,1.579803333,9.320398563
10064.49493,1.530016,9.323344155
10066.24493,1.535631667,9.349352626
10067.99493,1.528011667,9.357541513
10069.76228,1.545856,9.365539738
10071.74493,1.552947143,9.373362693
10073.71842,1.553538,9.375753192
10075.4793,1.53754,9.370967059
10077.2293,1.53479,9.387876989
10078.9793,1.554778,9.392053608
10080.72769,1.610253333,9.390358849
10082.69805,1.579158571,9.394735997
10084.66463,1.55475,9.400641542
10086.4168,1.566481667,9.414135621
10088.20216,1.592592,9.413412083
10089.93243,1.582923333,9.421472773
10091.89337,1.584632857,9.428010134
10093.86323,1.58823,9.440399125
10095.62127,1.605408333,9.440335643
10097.36993,1.582768,9.441909624
10099.13835,1.642386667,9.4358231
10100.88555,1.624716,9.446434795
10102.86212,1.645187143,9.455615743
10104.83304,1.603183333,9.453561992
10106.61465,1.60318,9.462472419
10108.36993,1.60484,9.460771594
10110.12908,1.601252,9.461482414
10111.87788,1.605631667,9.468495142
10113.85431,1.588723333,9.468455767
10115.82305,1.629703333,9.474587529
10117.58043,1.598626,9.48008971
10119.32305,1.57119,9.48250757
10121.07305,1.539141667,9.482374341
10122.831,1.529302,9.492604197
10124.80612,1.551812857,9.492078734
10126.78413,1.552115,9.493188012
10128.53648,1.54463,9.49927373
10130.30743,1.557096667,9.504121974
10132.0727,1.59197,9.501831168
10133.80561,1.531751667,9.513551808
10135.79321,1.551822857,9.514091111
10137.76837,1.547826,9.514395736
10139.54706,1.531523333,9.521737649
10141.2918,1.536652,9.526585654
10143.07061,1.5124,9.530246988
10144.80743,1.507732,9.527499397
10146.77618,1.51966,9.534833471
10148.7427,1.520238333,9.5402029
10150.50288,1.535846,9.548851474
10152.26055,1.546723333,9.552252514
10153.99829,1.578258,9.560888185
10155.79524,1.54784,9.562664785
10157.75374,1.583414286,9.565473088
10159.74493,1.583891667,9.574053843
10161.49291,1.539722,9.581058585
10163.22865,1.546765,9.581128354
10164.99003,1.627142,9.590226651
10166.97369,1.670124286,9.603815338
10168.91629,1.626998,9.605612066
10170.69025,1.651478333,9.616613161
10172.45192,1.666586,9.614126182
10174.21071,1.704733333,9.618839972
10175.9793,1.683254,9.622697233
10177.949,1.71711,9.630009448
10179.91057,1.732472,9.631344244
10181.69978,1.752765,9.639267907
10183.44053,1.765683333,9.640898293
10185.20427,1.800886,9.642477907
10186.94805,1.543588,9.656605506
10188.93187,1.513137143,9.670279741
10190.90054,1.557172,9.680761666
10192.64281,1.547118333,9.679328019
10194.42102,1.578162,9.684561312
10196.18243,1.547285,9.68849414
10197.93243,1.54259,9.700996511
10199.90118,1.547067143,9.707354717
10201.86993,1.557128333,9.726000166
10203.17316,1.551243333,9.741970885
10205.33774,1.5459,9.746156926
10207.06524,1.55205,9.752569059
10209.09566,1.555563333,9.757864894
